id,c_holder,c_cates,c_author,c_lang,record_type,status,number_of_pages,url
7549,"London ,British Library, Add MS 32263 f 19. BL_Add_MS_32263_019",1726 - 1732,"Broglie, Chavigni France",Cleartext: Plaintext: ...,Key,N/A,1,https://de-crypt.org/decrypt-web/RecordsView/7549
7548,"London ,British Library, Add MS 32263 f 18. BL_Add_MS_32263_018",1653 - 1850,Anonymous,Cleartext: Plaintext: French?,Key,N/A,1,https://de-crypt.org/decrypt-web/RecordsView/7548
7547,"London ,British Library, Add MS 32263 f 16-17. BL_Add_MS_32263_016",1653 - 1850,D'Hollande,Cleartext: English? Plaintext: French?,Key,N/A,1,https://de-crypt.org/decrypt-web/RecordsView/7547
7546,"London ,British Library, Add MS 32263 f 13-15. BL_Add_MS_32263_013",1653 - 1850,Anonymous,Cleartext: Plaintext: French?,Key,N/A,3,https://de-crypt.org/decrypt-web/RecordsView/7546
7545,"London ,British Library, Add MS 32263 f 12. BL_Add_MS_32263_012",1725 -,Fenelon,Cleartext: Plaintext: ...,Key,N/A,1,https://de-crypt.org/decrypt-web/RecordsView/7545
7544,"London ,British Library, Add MS 32263 f 10. BL_Add_MS_32263_010",1724 -,Morville,Cleartext: Plaintext: ...,Key,N/A,1,https://de-crypt.org/decrypt-web/RecordsView/7544
7543,"London ,British Library, Add MS 32263 f 9. BL_Add_MS_32263_009",1723 - 1724,"Morville et Chavigny Versailles, London",Cleartext: ... Plaintext: ...,Key,N/A,2,https://de-crypt.org/decrypt-web/RecordsView/7543
7542,"London ,British Library, Add MS 32263 f 8. BL_Add_MS_32263_008",1722 -,Mr. Maule Paris,Cleartext: ... Plaintext:,Key,N/A,1,https://de-crypt.org/decrypt-web/RecordsView/7542
7541,"London ,British Library, Add MS 32263 f 7. BL_Add_MS_32263_007",1721 -,Solar de Breille,Cleartext: Plaintext: ...,Key,N/A,1,https://de-crypt.org/decrypt-web/RecordsView/7541
7540,"London ,British Library, Add MS 32263 f 6. BL_Add_MS_32263_006",1720 -,Solar de Breille Vienne,Cleartext: Plaintext: ...,Key,N/A,2,https://de-crypt.org/decrypt-web/RecordsView/7540
7539,"London ,British Library, Add MS 32263 f 4-5. BL_Add_MS_32263_004",1716 - 1717,Le Roy Louis Paris,Cleartext: ... Plaintext: ...,Key,N/A,2,https://de-crypt.org/decrypt-web/RecordsView/7539
7538,"London ,British Library, Add MS 32263 f 2-3. BL_Add_MS_32263_002",1716 -,Chateaunruf,Cleartext: Plaintext: ...,Key,N/A,2,https://de-crypt.org/decrypt-web/RecordsView/7538
7537,"London ,British Library, Add MS 32263 f 1. BL_Add_MS_32263_001",1653 -,England London,Cleartext: Plaintext: English,Key,N/A,1,https://de-crypt.org/decrypt-web/RecordsView/7537
7536,"Krakow ,Archiwum Narodowe w Krakowie ASang_teka_422/7",1716 -,Wilno,Cleartext: French Plaintext:,Cipher,N/A,2,https://de-crypt.org/decrypt-web/RecordsView/7536
7535,"Krakow ,Archiwum Narodowe w Krakowie ASang_teka_422/6",1715 -,Wilno,Cleartext: French Plaintext:,Cipher,N/A,4,https://de-crypt.org/decrypt-web/RecordsView/7535
7534,"Krakow ,Archiwum Narodowe w Krakowie ASang_teka_421/7",1715 -,Wilno,Cleartext: French Plaintext:,Cipher,N/A,4,https://de-crypt.org/decrypt-web/RecordsView/7534
7533,"Krakow ,Archiwum Narodowe w Krakowie ASang_teka_408/17_2",1600 - 1799,,Cleartext: Polish Plaintext:,Cipher,N/A,3,https://de-crypt.org/decrypt-web/RecordsView/7533
7532,"Krakow ,Archiwum Narodowe w Krakowie ASang_teka_408/17_1",1600 - 1799,,Cleartext: Polish Plaintext:,Cipher,N/A,3,https://de-crypt.org/decrypt-web/RecordsView/7532
7531,"Krakow ,Archiwum Narodowe w Krakowie ASang_teka_406/1",1600 - 1799,,Cleartext: Polish Plaintext:,Cipher,N/A,4,https://de-crypt.org/decrypt-web/RecordsView/7531
7530,"Krakow ,Archiwum Narodowe w Krakowie ASang_teka_386/11",1600 - 1799,Wilno,Cleartext: French Plaintext:,Cipher,N/A,2,https://de-crypt.org/decrypt-web/RecordsView/7530
7529,"Krakow ,Archiwum Narodowe w Krakowie ASang_teka_365/5",1600 - 1799,,Cleartext: French Plaintext:,Cipher,N/A,8,https://de-crypt.org/decrypt-web/RecordsView/7529
7528,"Krakow ,Archiwum Narodowe w Krakowie ASang_teka_354/5_2",1600 - 1799,Wilno,"Cleartext: Polish, French Plaintext:",Cipher,N/A,4,https://de-crypt.org/decrypt-web/RecordsView/7528
7527,"Krakow ,Archiwum Narodowe w Krakowie ASang_teka_354/5_1",1716 -,Wilno,Cleartext: French Plaintext:,Cipher,N/A,4,https://de-crypt.org/decrypt-web/RecordsView/7527
7526,"Krakow ,Archiwum Narodowe w Krakowie ASang_teka_343/12",1600 - 1799,,Cleartext: French Plaintext:,Cipher,N/A,2,https://de-crypt.org/decrypt-web/RecordsView/7526
7525,"Krakow ,Archiwum Narodowe w Krakowie ASang_teka_301/8",1600 - 1799,,"Cleartext: Polish, French Plaintext:",Cipher,N/A,2,https://de-crypt.org/decrypt-web/RecordsView/7525
7524,"Krakow ,Archiwum Narodowe w Krakowie ASang_teka_290/6",1714 -,Dukla,Cleartext: Polish Plaintext:,Cipher,N/A,3,https://de-crypt.org/decrypt-web/RecordsView/7524
7523,"Krakow ,Archiwum Narodowe w Krakowie ASang_teka_288/5",1600 - 1799,,Cleartext: Polish Plaintext:,Cipher,N/A,2,https://de-crypt.org/decrypt-web/RecordsView/7523
7522,"Krakow ,Archiwum Narodowe w Krakowie ASang_teka_282/2_3",1662 -,,Cleartext: Plaintext:,Cipher,N/A,1,https://de-crypt.org/decrypt-web/RecordsView/7522
7521,"Krakow ,Archiwum Narodowe w Krakowie ASang_teka_282/2_2",1662 -,,Cleartext: Plaintext:,Cipher,N/A,1,https://de-crypt.org/decrypt-web/RecordsView/7521
7520,"Krakow ,Archiwum Narodowe w Krakowie ASang_teka_282/2_1",1662 -,,Cleartext: Plaintext:,Cipher,N/A,1,https://de-crypt.org/decrypt-web/RecordsView/7520
7519,"Krakow ,Archiwum Narodowe w Krakowie ASang_teka_247/13_3",1600 - 1799,,Cleartext: Polish Plaintext:,Cipher,N/A,4,https://de-crypt.org/decrypt-web/RecordsView/7519
7518,"Krakow ,Archiwum Narodowe w Krakowie ASang_teka_247/13_2",1600 - 1799,,Cleartext: Polish Plaintext:,Cipher,N/A,3,https://de-crypt.org/decrypt-web/RecordsView/7518
7517,"Krakow ,Archiwum Narodowe w Krakowie ASang_teka_247/13_1",1600 - 1799,,Cleartext: Polish Plaintext:,Cipher,N/A,2,https://de-crypt.org/decrypt-web/RecordsView/7517
7516,"Krakow ,Archiwum Narodowe w Krakowie ASang_teka_414/14",1600 - 1799,,"Cleartext: Polish, French Plaintext:",Cipher,N/A,4,https://de-crypt.org/decrypt-web/RecordsView/7516
7515,"Krakow ,Archiwum Narodowe w Krakowie ASang_teka_163/19",1600 - 1799,,Cleartext: Plaintext:,Key,N/A,2,https://de-crypt.org/decrypt-web/RecordsView/7515
7514,"Krakow ,Archiwum Narodowe w Krakowie ASang_teka_163/6",1763 -,,Cleartext: Plaintext:,Cipher,N/A,4,https://de-crypt.org/decrypt-web/RecordsView/7514
7513,"Krakow ,Archiwum Narodowe w Krakowie ASang_teka_134/8",1662 -,,Cleartext: Plaintext:,Cipher,N/A,2,https://de-crypt.org/decrypt-web/RecordsView/7513
7512,"Krakow ,Archiwum Narodowe w Krakowie AKPot_3227_1191-1194",1669 -,,Cleartext: Polish Plaintext:,Cipher,N/A,4,https://de-crypt.org/decrypt-web/RecordsView/7512
7511,"Krakow ,Archiwum Narodowe w Krakowie AKPot_3227_81-268_11",1662 - 1669,,Cleartext: Plaintext:,Cipher,N/A,2,https://de-crypt.org/decrypt-web/RecordsView/7511
7510,"Krakow ,Archiwum Narodowe w Krakowie AKPot_3227_81-268_10",1662 - 1669,,Cleartext: Plaintext:,Cipher,N/A,6,https://de-crypt.org/decrypt-web/RecordsView/7510
7509,"Krakow ,Archiwum Narodowe w Krakowie AKPot_3227_81-268_9",1662 - 1669,,Cleartext: Plaintext:,Cipher,N/A,4,https://de-crypt.org/decrypt-web/RecordsView/7509
7508,"Krakow ,Archiwum Narodowe w Krakowie AKPot_3227_81-268_8",1662 - 1669,,Cleartext: Plaintext:,Cipher,N/A,7,https://de-crypt.org/decrypt-web/RecordsView/7508
7507,"Krakow ,Archiwum Narodowe w Krakowie AKPot_3227_81-268_7",1662 - 1669,,Cleartext: Plaintext:,Cipher,N/A,1,https://de-crypt.org/decrypt-web/RecordsView/7507
7506,"Krakow ,Archiwum Narodowe w Krakowie AKPot_3227_81-268_6",1662 - 1669,,Cleartext: Plaintext:,Cipher,N/A,3,https://de-crypt.org/decrypt-web/RecordsView/7506
7505,"Krakow ,Archiwum Narodowe w Krakowie AKPot_3227_81-268_5",1662 - 1669,,Cleartext: Plaintext:,Cipher,N/A,4,https://de-crypt.org/decrypt-web/RecordsView/7505
7504,"Krakow ,Archiwum Narodowe w Krakowie AKPot_3227_81-268_4",1662 - 1669,,Cleartext: Plaintext:,Cipher,N/A,4,https://de-crypt.org/decrypt-web/RecordsView/7504
7503,"Krakow ,Archiwum Narodowe w Krakowie AKPot_3227_81-268_3",1662 - 1669,,Cleartext: Plaintext:,Cipher,N/A,7,https://de-crypt.org/decrypt-web/RecordsView/7503
7502,"Krakow ,Archiwum Narodowe w Krakowie AKPot_3227_81-268_2",1662 - 1669,,Cleartext: Plaintext:,Cipher,N/A,1,https://de-crypt.org/decrypt-web/RecordsView/7502
7501,"Krakow ,Archiwum Narodowe w Krakowie AKPot_3227_81-268_1",1662 - 1669,,Cleartext: Plaintext:,Key,N/A,1,https://de-crypt.org/decrypt-web/RecordsView/7501
7500,"Krakow ,Archiwum Narodowe w Krakowie AKM_21_plik_30/1_15",1706 -,,Cleartext: Plaintext:,Cipher,N/A,4,https://de-crypt.org/decrypt-web/RecordsView/7500
7499,"Krakow ,Archiwum Narodowe w Krakowie AKM_21_plik_30/1_14",1706 -,,Cleartext: Plaintext:,Cipher,N/A,3,https://de-crypt.org/decrypt-web/RecordsView/7499
7498,"Krakow ,Archiwum Narodowe w Krakowie AKM_21_plik_30/1_13",1706 -,,Cleartext: Plaintext:,Cipher,N/A,4,https://de-crypt.org/decrypt-web/RecordsView/7498
7497,"Krakow ,Archiwum Narodowe w Krakowie AKM_21_plik_30/1_12",1706 -,,Cleartext: Plaintext:,Cipher,N/A,4,https://de-crypt.org/decrypt-web/RecordsView/7497
7496,"Krakow ,Archiwum Narodowe w Krakowie AKM_21_plik_30/1_11",1706 -,,Cleartext: Plaintext:,Cipher,N/A,3,https://de-crypt.org/decrypt-web/RecordsView/7496
7495,"Krakow ,Archiwum Narodowe w Krakowie AKM_21_plik_30/1_10",1706 -,,Cleartext: Plaintext:,Cipher,N/A,8,https://de-crypt.org/decrypt-web/RecordsView/7495
7494,"Krakow ,Archiwum Narodowe w Krakowie AKM_21_plik_30/1_9",1706 -,,Cleartext: Plaintext:,Cipher,N/A,3,https://de-crypt.org/decrypt-web/RecordsView/7494
7493,"Krakow ,Archiwum Narodowe w Krakowie AKM_21_plik_30/1_8",1706 -,,Cleartext: Plaintext:,Cipher,N/A,8,https://de-crypt.org/decrypt-web/RecordsView/7493
7492,"Krakow ,Archiwum Narodowe w Krakowie AKM_21_plik_30/1_7",1706 -,,Cleartext: Plaintext:,Cipher,N/A,4,https://de-crypt.org/decrypt-web/RecordsView/7492
7491,"Krakow ,Archiwum Narodowe w Krakowie AKM_21_plik_30/1_6",1706 -,,Cleartext: Plaintext:,Cipher,N/A,4,https://de-crypt.org/decrypt-web/RecordsView/7491
7490,"Krakow ,Archiwum Narodowe w Krakowie AKM_21_plik_30/1_5",1706 -,,Cleartext: Plaintext:,Cipher,N/A,6,https://de-crypt.org/decrypt-web/RecordsView/7490
7489,"Krakow ,Archiwum Narodowe w Krakowie AKM_21_plik_30/1_4",1706 -,,Cleartext: Plaintext:,Cipher,N/A,4,https://de-crypt.org/decrypt-web/RecordsView/7489
7488,"Krakow ,Archiwum Narodowe w Krakowie AKM_21_plik_30/1_3",1706 -,,Cleartext: Plaintext:,Cipher,N/A,3,https://de-crypt.org/decrypt-web/RecordsView/7488
7487,"Krakow ,Archiwum Narodowe w Krakowie AKM_21_plik_30/1_2",1706 -,,Cleartext: Plaintext:,Cipher,N/A,4,https://de-crypt.org/decrypt-web/RecordsView/7487
7486,"Krakow ,Archiwum Narodowe w Krakowie AKM_21_plik_30/1_1",1706 -,,Cleartext: Plaintext:,Cipher,N/A,3,https://de-crypt.org/decrypt-web/RecordsView/7486
7485,"Krakow ,Archiwum Narodowe w Krakowie Krakow_UNK_4",1600 - 1799,,Cleartext: Plaintext:,Cipher,N/A,1,https://de-crypt.org/decrypt-web/RecordsView/7485
7484,"Krakow ,Archiwum Narodowe w Krakowie Krakow_UNK_3",1713 -,,Cleartext: Plaintext:,Cipher,N/A,5,https://de-crypt.org/decrypt-web/RecordsView/7484
7483,"Krakow ,Archiwum Narodowe w Krakowie ADzied_26/32_nr_5_3",1709 -,,Cleartext: Plaintext:,Cipher,N/A,3,https://de-crypt.org/decrypt-web/RecordsView/7483
7482,"Krakow ,Archiwum Narodowe w Krakowie ADzied_26/32_nr_5_2",1709 -,,Cleartext: Plaintext:,Cipher,N/A,3,https://de-crypt.org/decrypt-web/RecordsView/7482
7481,"Krakow ,Archiwum Narodowe w Krakowie ADzied_26/32_nr_5_1",1709 -,,Cleartext: Plaintext:,Cipher,N/A,3,https://de-crypt.org/decrypt-web/RecordsView/7481
7480,"Krakow ,Archiwum Narodowe w Krakowie ADzied_26/32_nr_13_13",1709 - 1714,,Cleartext: Plaintext:,Cipher,N/A,3,https://de-crypt.org/decrypt-web/RecordsView/7480
7479,"Krakow ,Archiwum Narodowe w Krakowie ADzied_26/32_nr_13_12",1709 - 1714,,Cleartext: Plaintext:,Cipher,N/A,4,https://de-crypt.org/decrypt-web/RecordsView/7479
7478,"Krakow ,Archiwum Narodowe w Krakowie ADzied_26/32_nr_13_11",1709 - 1714,,Cleartext: Plaintext:,Cipher,N/A,3,https://de-crypt.org/decrypt-web/RecordsView/7478
7477,"Krakow ,Archiwum Narodowe w Krakowie ADzied_26/32_nr_13_10",1709 - 1714,,Cleartext: Plaintext:,Cipher,N/A,4,https://de-crypt.org/decrypt-web/RecordsView/7477
7476,"Krakow ,Archiwum Narodowe w Krakowie ADzied_26/32_nr_13_9",1709 - 1714,,Cleartext: Plaintext:,Cipher,N/A,4,https://de-crypt.org/decrypt-web/RecordsView/7476
7475,"Krakow ,Archiwum Narodowe w Krakowie ADzied_26/32_nr_13_8",1709 - 1714,,Cleartext: Plaintext:,Cipher,N/A,2,https://de-crypt.org/decrypt-web/RecordsView/7475
7474,"Krakow ,Archiwum Narodowe w Krakowie ADzied_26/32_nr_13_7",1709 - 1714,,Cleartext: Plaintext:,Cipher,N/A,4,https://de-crypt.org/decrypt-web/RecordsView/7474
7473,"Krakow ,Archiwum Narodowe w Krakowie ADzied_26/32_nr_13_6",1709 - 1714,,Cleartext: Plaintext:,Cipher,N/A,8,https://de-crypt.org/decrypt-web/RecordsView/7473
7472,"Krakow ,Archiwum Narodowe w Krakowie ADzied_26/32_nr_13_5",1709 - 1714,,Cleartext: Plaintext:,Cipher,N/A,2,https://de-crypt.org/decrypt-web/RecordsView/7472
7471,"Krakow ,Archiwum Narodowe w Krakowie ADzied_26/32_nr_13_4",1709 - 1714,,Cleartext: Plaintext:,Cipher,N/A,4,https://de-crypt.org/decrypt-web/RecordsView/7471
7470,"Krakow ,Archiwum Narodowe w Krakowie ADzied_26/32_nr_13_3",1709 - 1714,,Cleartext: Plaintext:,Cipher,N/A,4,https://de-crypt.org/decrypt-web/RecordsView/7470
7469,"Krakow ,Archiwum Narodowe w Krakowie ADzied_26/32_nr_13_2",1709 - 1714,,Cleartext: Plaintext:,Cipher,N/A,3,https://de-crypt.org/decrypt-web/RecordsView/7469
7468,"Krakow ,Archiwum Narodowe w Krakowie ADzied_26/32_nr_13_1",1709 - 1714,,Cleartext: Plaintext:,Cipher,N/A,2,https://de-crypt.org/decrypt-web/RecordsView/7468
7467,"Krakow ,Archiwum Narodowe w Krakowie Krakow_UNK_2",1600 - 1799,,Cleartext: French Plaintext:,Cipher,N/A,2,https://de-crypt.org/decrypt-web/RecordsView/7467
7466,"Krakow ,Archiwum Narodowe w Krakowie Krakow_UNK_1",1600 - 1799,,Cleartext: Plaintext:,Cipher,N/A,2,https://de-crypt.org/decrypt-web/RecordsView/7466
7465,"Krakow ,Archiwum Narodowe w Krakowie ASang_85/3_6",1600 - 1799,,Cleartext: Plaintext:,Cipher,N/A,1,https://de-crypt.org/decrypt-web/RecordsView/7465
7464,"Krakow ,Archiwum Narodowe w Krakowie ASang_85/3_5",1600 - 1799,,Cleartext: Plaintext:,Cipher,N/A,1,https://de-crypt.org/decrypt-web/RecordsView/7464
7463,"Krakow ,Archiwum Narodowe w Krakowie ASang_85/3_4",1600 - 1799,,Cleartext: Plaintext:,Cipher,N/A,1,https://de-crypt.org/decrypt-web/RecordsView/7463
7462,"Krakow ,Archiwum Narodowe w Krakowie ASang_85/3_3",1600 - 1799,,Cleartext: Plaintext:,Cipher,N/A,2,https://de-crypt.org/decrypt-web/RecordsView/7462
7461,"Krakow ,Archiwum Narodowe w Krakowie ASang_85/3_2",1600 - 1799,,Cleartext: Plaintext:,Key,N/A,1,https://de-crypt.org/decrypt-web/RecordsView/7461
7460,"Krakow ,Archiwum Narodowe w Krakowie ASang_85/3_1",1600 - 1799,,Cleartext: Plaintext:,Key,N/A,1,https://de-crypt.org/decrypt-web/RecordsView/7460
7459,"Florence ,Archivio di Stato di Firenze ASFi_SIIVol9_33",1601 - 1800,,Cleartext: Italian Plaintext: Italian,Key,N/A,1,https://de-crypt.org/decrypt-web/RecordsView/7459
7458,"Florence ,Archivio di Stato di Firenze ASFi_SIIVol9_32",1601 - 1800,,Cleartext: Italian Plaintext: Italian,Key,N/A,1,https://de-crypt.org/decrypt-web/RecordsView/7458
7457,"Florence ,Archivio di Stato di Firenze ASFi_SIIVol9_31",1601 - 1800,,Cleartext: Italian Plaintext: Italian,Key,N/A,1,https://de-crypt.org/decrypt-web/RecordsView/7457
7456,"Florence ,Archivio di Stato di Firenze ASFi_SIIVol9_30",1601 - 1800,,Cleartext: Italian Plaintext: Italian,Key,N/A,1,https://de-crypt.org/decrypt-web/RecordsView/7456
7455,"Florence ,Archivio di Stato di Firenze ASFi_SIIVol9_29",1601 - 1800,,Cleartext: Italian Plaintext: Italian,Key,N/A,1,https://de-crypt.org/decrypt-web/RecordsView/7455
7454,"Florence ,Archivio di Stato di Firenze ASFi_SIIVol9_28",1601 - 1800,,Cleartext: Italian Plaintext: Italian,Key,N/A,1,https://de-crypt.org/decrypt-web/RecordsView/7454
7453,"Florence ,Archivio di Stato di Firenze ASFi_SIIVol9_27",1601 - 1800,,Cleartext: Italian Plaintext: Italian,Key,N/A,1,https://de-crypt.org/decrypt-web/RecordsView/7453
7452,"Florence ,Archivio di Stato di Firenze ASFi_SIIVol9_26",1601 - 1800,,Cleartext: Italian Plaintext:,Key,N/A,1,https://de-crypt.org/decrypt-web/RecordsView/7452
7451,"Florence ,Archivio di Stato di Firenze ASFi_SIIVol9_25",1601 - 1800,,Cleartext: Italian Plaintext: Italian,Key,N/A,1,https://de-crypt.org/decrypt-web/RecordsView/7451
7450,"Florence ,Archivio di Stato di Firenze ASFi_SIIVol9_24",1601 - 1800,,Cleartext: Spanish Plaintext: Spanish,Key,N/A,1,https://de-crypt.org/decrypt-web/RecordsView/7450
7449,"Florence ,Archivio di Stato di Firenze ASFi_SIIVol9_23",1601 - 1800,,Cleartext: Italian Plaintext: Italian,Key,N/A,1,https://de-crypt.org/decrypt-web/RecordsView/7449
7448,"Florence ,Archivio di Stato di Firenze ASFi_SIIVol9_22",1601 - 1800,,Cleartext: Italian Plaintext: Italian,Key,N/A,1,https://de-crypt.org/decrypt-web/RecordsView/7448
7447,"Florence ,Archivio di Stato di Firenze ASFi_SIIVol9_21",1601 - 1800,,Cleartext: Italian Plaintext:,Key,N/A,1,https://de-crypt.org/decrypt-web/RecordsView/7447
7446,"Florence ,Archivio di Stato di Firenze ASFi_SIIVol9_20",1601 - 1800,,Cleartext: Italian Plaintext:,Key,N/A,1,https://de-crypt.org/decrypt-web/RecordsView/7446
7445,"Florence ,Archivio di Stato di Firenze ASFi_SIIVol9_19",1601 - 1800,,Cleartext: Italian Plaintext: Italian,Key,N/A,1,https://de-crypt.org/decrypt-web/RecordsView/7445
7444,"Florence ,Archivio di Stato di Firenze ASFi_SIIVol9_18",1601 - 1800,,Cleartext: Italian Plaintext: Italian,Key,N/A,1,https://de-crypt.org/decrypt-web/RecordsView/7444
7443,"Florence ,Archivio di Stato di Firenze ASFi_SIIVol9_17",1601 - 1800,,Cleartext: Italian Plaintext: Italian,Key,N/A,1,https://de-crypt.org/decrypt-web/RecordsView/7443
7442,"Florence ,Archivio di Stato di Firenze ASFi_SIIVol9_16",1601 - 1800,,Cleartext: Italian Plaintext: Italian,Key,N/A,1,https://de-crypt.org/decrypt-web/RecordsView/7442
7441,"Florence ,Archivio di Stato di Firenze ASFi_SIIVol9_15",1601 - 1800,,Cleartext: Italian Plaintext:,Key,N/A,1,https://de-crypt.org/decrypt-web/RecordsView/7441
7440,"Florence ,Archivio di Stato di Firenze ASFi_SIIVol9_14",1601 - 1800,,Cleartext: Italian Plaintext: Italian,Key,N/A,1,https://de-crypt.org/decrypt-web/RecordsView/7440
7439,"Florence ,Archivio di Stato di Firenze ASFi_SIIVol9_13",1601 - 1800,,Cleartext: Italian Plaintext: Italian,Key,N/A,3,https://de-crypt.org/decrypt-web/RecordsView/7439
7438,"Florence ,Archivio di Stato di Firenze ASFi_SIIVol9_12",1601 - 1800,,Cleartext: Italian Plaintext: Italian,Key,N/A,1,https://de-crypt.org/decrypt-web/RecordsView/7438
7437,"Florence ,Archivio di Stato di Firenze ASFi_SIIVol9_11",1601 - 1800,,Cleartext: Italian Plaintext:,Key,N/A,1,https://de-crypt.org/decrypt-web/RecordsView/7437
7436,"Florence ,Archivio di Stato di Firenze ASFi_SIIVol9_10",1601 - 1800,,Cleartext: Italian Plaintext:,Key,N/A,1,https://de-crypt.org/decrypt-web/RecordsView/7436
7435,"Florence ,Archivio di Stato di Firenze ASFi_SIIVol9_9",1601 - 1800,,Cleartext: Italian Plaintext: Italian,Key,N/A,1,https://de-crypt.org/decrypt-web/RecordsView/7435
7434,"Florence ,Archivio di Stato di Firenze ASFi_SIIVol9_8",1601 - 1800,,Cleartext: Italian Plaintext: Italian,Key,N/A,1,https://de-crypt.org/decrypt-web/RecordsView/7434
7433,"Florence ,Archivio di Stato di Firenze ASFi_SIIVol9_7",1601 - 1800,,Cleartext: Italian Plaintext:,Key,N/A,1,https://de-crypt.org/decrypt-web/RecordsView/7433
7432,"Florence ,Archivio di Stato di Firenze ASFi_SIIVol9_6",1601 - 1800,,Cleartext: Italian Plaintext: Italian,Key,N/A,1,https://de-crypt.org/decrypt-web/RecordsView/7432
7431,"Florence ,Archivio di Stato di Firenze ASFi_SIIVol9_5",1601 - 1800,,Cleartext: Italian Plaintext: Italian,Key,N/A,1,https://de-crypt.org/decrypt-web/RecordsView/7431
7430,"Florence ,Archivio di Stato di Firenze ASFi_SIIVol9_4",1601 - 1800,,Cleartext: Italian Plaintext:,Key,N/A,1,https://de-crypt.org/decrypt-web/RecordsView/7430
